Country_Reg,Case_Type,People_Total Cases,Difference,Date,Lat,Long,Population_C,People_Hos
Austria,Confirmed,101397647,37329908,2022-03-01,,,9064.677,0
Austria,Confirmed,121578523,20180876,2022-04-01,,,9064.677,0
Austria,Confirmed,131596796,10018273,2022-05-01,,,9064.677,0
Austria,Confirmed,130513423,-1083373,2022-06-01,,,9064.677,0
Austria,Confirmed,143417772,12904349,2022-07-01,,,9064.677,0
Austria,Confirmed,151197839,7780067,2022-08-01,,,9064.677,0
Austria,Confirmed,150682288,-515551,2022-09-01,,,9064.677,0
Austria,Confirmed,164886464,14204176,2022-10-01,,,9064.677,0
Austria,Confirmed,165049718,163254,2022-11-01,,,9064.677,0
Austria,Confirmed,174761588,9711870,2022-12-01,,,9064.677,0
Austria,Confirmed,178055815,3294227,2023-01-01,,,9130.429,0
Austria,Confirmed,163616114,-14439701,2023-02-01,,,9130.429,0
Austria,Confirmed,53464450,-110151664,2023-03-01,,,9130.429,0
Azerbaijan,Confirmed,0,0,2020-01-01,,,10181.73,0
Azerbaijan,Confirmed,0,0,2020-02-01,,,10181.73,0
Azerbaijan,Confirmed,1928,1928,2020-03-01,,,10181.73,0
Azerbaijan,Confirmed,35353,33425,2020-04-01,,,10181.73,0
Azerbaijan,Confirmed,101560,66207,2020-05-01,,,10181.73,0
Azerbaijan,Confirmed,326549,224989,2020-06-01,,,10181.73,0
Azerbaijan,Confirmed,794844,468295,2020-07-01,,,10181.73,0
Azerbaijan,Confirmed,1065366,270522,2020-08-01,,,10181.73,0
Azerbaijan,Confirmed,1156339,90973,2020-09-01,,,10181.73,0
Azerbaijan,Confirmed,1403733,247394,2020-10-01,,,10181.73,0
Azerbaijan,Confirmed,2434291,1030558,2020-11-01,,,10181.73,0
Azerbaijan,Confirmed,5629069,3194778,2020-12-01,,,10181.73,0
Azerbaijan,Confirmed,7006474,1377405,2021-01-01,,,10234.371,0
Azerbaijan,Confirmed,6502320,-504154,2021-02-01,,,10234.371,0
Azerbaijan,Confirmed,7560926,1058606,2021-03-01,,,10234.371,0
Azerbaijan,Confirmed,8816077,1255151,2021-04-01,,,10234.371,0
Azerbaijan,Confirmed,10199768,1383691,2021-05-01,,,10234.371,0
Azerbaijan,Confirmed,10056668,-143100,2021-06-01,,,10234.371,0
Azerbaijan,Confirmed,10497023,440355,2021-07-01,,,10234.371,0
Azerbaijan,Confirmed,11654596,1157573,2021-08-01,,,10234.371,0
Azerbaijan,Confirmed,13861812,2207216,2021-09-01,,,10234.371,0
Azerbaijan,Confirmed,15599491,1737679,2021-10-01,,,10234.371,0
Azerbaijan,Confirmed,16873584,1274093,2021-11-01,,,10234.371,0
Azerbaijan,Confirmed,18797112,1923528,2021-12-01,,,10234.371,0
Azerbaijan,Confirmed,19511848,714736,2022-01-01,,,10295.304,0
Azerbaijan,Confirmed,20746865,1235017,2022-02-01,,,10295.304,0
Azerbaijan,Confirmed,24506455,3759590,2022-03-01,,,10295.304,0
Azerbaijan,Confirmed,23769552,-736903,2022-04-01,,,10295.304,0
Azerbaijan,Confirmed,24572709,803157,2022-05-01,,,10295.304,0
Azerbaijan,Confirmed,23787824,-784885,2022-06-01,,,10295.304,0
Azerbaijan,Confirmed,24639771,851947,2022-07-01,,,10295.304,0
Azerbaijan,Confirmed,24987917,348146,2022-08-01,,,10295.304,0
Azerbaijan,Confirmed,24556271,-431646,2022-09-01,,,10295.304,0
Azerbaijan,Confirmed,25498123,941852,2022-10-01,,,10295.304,0
Azerbaijan,Confirmed,24714526,-783597,2022-11-01,,,10295.304,0
Azerbaijan,Confirmed,25583790,869264,2022-12-01,,,10295.304,0
Azerbaijan,Confirmed,25646146,62356,2023-01-01,,,10318.207,0
Azerbaijan,Confirmed,23191557,-2454589,2023-02-01,,,10318.207,0
Azerbaijan,Confirmed,7458424,-15733133,2023-03-01,,,10318.207,0
Bahamas,Confirmed,0,0,2020-01-01,,,395.863,0
Bahamas,Confirmed,0,0,2020-02-01,,,395.863,0
Bahamas,Confirmed,99,99,2020-03-01,,,395.863,0
Bahamas,Confirmed,1578,1479,2020-04-01,,,395.863,0
Bahamas,Confirmed,2933,1355,2020-05-01,,,395.863,0
Bahamas,Confirmed,3100,167,2020-06-01,,,395.863,0
Bahamas,Confirmed,6403,3303,2020-07-01,,,395.863,0
Bahamas,Confirmed,41780,35377,2020-08-01,,,395.863,0
Bahamas,Confirmed,93104,51324,2020-09-01,,,395.863,0
Bahamas,Confirmed,170339,77235,2020-10-01,,,395.863,0
Bahamas,Confirmed,215718,45379,2020-11-01,,,395.863,0
Bahamas,Confirmed,238552,22834,2020-12-01,,,395.863,0
Bahamas,Confirmed,249177,10625,2021-01-01,,,396.373,0
Bahamas,Confirmed,233940,-15237,2021-02-01,,,396.373,0
Bahamas,Confirmed,271796,37856,2021-03-01,,,396.373,0
Bahamas,Confirmed,289640,17844,2021-04-01,,,396.373,0
Bahamas,Confirmed,345301,55661,2021-05-01,,,396.373,0
Bahamas,Confirmed,366120,20819,2021-06-01,,,396.373,0
Bahamas,Confirmed,417813,51693,2021-07-01,,,396.373,0
Bahamas,Confirmed,511668,93855,2021-08-01,,,396.373,0
Bahamas,Confirmed,592159,80491,2021-09-01,,,396.373,0
Bahamas,Confirmed,675732,83573,2021-10-01,,,396.373,0
Bahamas,Confirmed,678050,2318,2021-11-01,,,396.373,0
Bahamas,Confirmed,718350,40300,2021-12-01,,,396.373,0
Bahamas,Confirmed,926895,208545,2022-01-01,,,397.538,0
Bahamas,Confirmed,922038,-4857,2022-02-01,,,397.538,0
Bahamas,Confirmed,1029459,107421,2022-03-01,,,397.538,0
Bahamas,Confirmed,1002021,-27438,2022-04-01,,,397.538,0
Bahamas,Confirmed,1055332,53311,2022-05-01,,,397.538,0
Bahamas,Confirmed,1063406,8074,2022-06-01,,,397.538,0
Bahamas,Confirmed,1127702,64296,2022-07-01,,,397.538,0
Bahamas,Confirmed,1144543,16841,2022-08-01,,,397.538,0
Bahamas,Confirmed,1115341,-29202,2022-09-01,,,397.538,0
Bahamas,Confirmed,1157370,42029,2022-10-01,,,397.538,0
Bahamas,Confirmed,1123085,-34285,2022-11-01,,,397.538,0
Bahamas,Confirmed,1162213,39128,2022-12-01,,,397.538,0
Bahamas,Confirmed,1162221,8,2023-01-01,,,399.44,0
Bahamas,Confirmed,1049748,-112473,2023-02-01,,,399.44,0
Bahamas,Confirmed,337419,-712329,2023-03-01,,,399.44,0
Bahrain,Confirmed,0,0,2020-01-01,,,1483.077,0
Bahrain,Confirmed,167,167,2020-02-01,,,1483.077,0
Bahrain,Confirmed,7765,7598,2020-03-01,,,1483.077,0
Bahrain,Confirmed,48676,40911,2020-04-01,,,1483.077,0
Bahrain,Confirmed,210502,161826,2020-05-01,,,1483.077,0
Bahrain,Confirmed,575360,364858,2020-06-01,,,1483.077,0
Bahrain,Confirmed,1074705,499345,2020-07-01,,,1483.077,0
Bahrain,Confirmed,1447593,372888,2020-08-01,,,1483.077,0
Bahrain,Confirmed,1856231,408638,2020-09-01,,,1483.077,0
Bahrain,Confirmed,2388821,532590,2020-10-01,,,1483.077,0
Bahrain,Confirmed,2539313,150492,2020-11-01,,,1483.077,0
Bahrain,Confirmed,2780573,241260,2020-12-01,,,1483.077,0
Bahrain,Confirmed,3022735,242162,2021-01-01,,,1501.764,0
Bahrain,Confirmed,3165005,142270,2021-02-01,,,1501.764,0
Bahrain,Confirmed,4119520,954515,2021-03-01,,,1501.764,0
Bahrain,Confirmed,4837969,718449,2021-04-01,,,1501.764,0
Bahrain,Confirmed,6338506,1500537,2021-05-01,,,1501.764,0
Bahrain,Confirmed,7750838,1412332,2021-06-01,,,1501.764,0
Bahrain,Confirmed,8297428,546590,2021-07-01,,,1501.764,0
Bahrain,Confirmed,8399912,102484,2021-08-01,,,1501.764,0
Bahrain,Confirmed,8218534,-181378,2021-09-01,,,1501.764,0
Bahrain,Confirmed,8557002,338468,2021-10-01,,,1501.764,0
Bahrain,Confirmed,8317985,-239017,2021-11-01,,,1501.764,0
Bahrain,Confirmed,8641298,323313,2021-12-01,,,1501.764,0
Bahrain,Confirmed,9759962,1118664,2022-01-01,,,1533.459,0
Bahrain,Confirmed,12952941,3192979,2022-02-01,,,1533.459,0
Bahrain,Confirmed,16717276,3764335,2022-03-01,,,1533.459,0
Bahrain,Confirmed,16871027,153751,2022-04-01,,,1533.459,0
Bahrain,Confirmed,17907241,1036214,2022-05-01,,,1533.459,0
Bahrain,Confirmed,18079633,172392,2022-06-01,,,1533.459,0
Bahrain,Confirmed,20033333,1953700,2022-07-01,,,1533.459,0
Bahrain,Confirmed,20675599,642266,2022-08-01,,,1533.459,0
Bahrain,Confirmed,20270684,-404915,2022-09-01,,,1533.459,0
Bahrain,Confirmed,21254920,984236,2022-10-01,,,1533.459,0
Bahrain,Confirmed,20814791,-440129,2022-11-01,,,1533.459,0
Bahrain,Confirmed,21627615,812824,2022-12-01,,,1533.459,0
Bahrain,Confirmed,21688951,61336,2023-01-01,,,1569.666,0
Bahrain,Confirmed,19673766,-2015185,2023-02-01,,,1569.666,0
Bahrain,Confirmed,6382506,-13291260,2023-03-01,,,1569.666,0
Bangladesh,Confirmed,0,0,2020-01-01,,,166298.024,0
Bangladesh,Confirmed,0,0,2020-02-01,,,166298.024,0
Bangladesh,Confirmed,546,546,2020-03-01,,,166298.024,0
Bangladesh,Confirmed,70283,69737,2020-04-01,,,166298.024,0
Bangladesh,Confirmed,731311,661028,2020-05-01,,,166298.024,0
Bangladesh,Confirmed,2836656,2105345,2020-06-01,,,166298.024,0
Bangladesh,Confirmed,6049862,3213206,2020-07-01,,,166298.024,0
Bangladesh,Confirmed,8565945,2516083,2020-08-01,,,166298.024,0
Bangladesh,Confirmed,10232791,1666846,2020-09-01,,,166298.024,0
Bangladesh,Confirmed,11965030,1732239,2020-10-01,,,166298.024,0
Bangladesh,Confirmed,13055589,1090559,2020-11-01,,,166298.024,0
Bangladesh,Confirmed,15301465,2245876,2020-12-01,,,166298.024,0
Bangladesh,Confirmed,16311378,1009913,2021-01-01,,,167658.854,0
Bangladesh,Confirmed,15145689,-1165689,2021-02-01,,,167658.854,0
Bangladesh,Confirmed,17583288,2437599,2021-03-01,,,167658.854,0
Bangladesh,Confirmed,21032790,3449502,2021-04-01,,,167658.854,0
Bangladesh,Confirmed,24211558,3178768,2021-05-01,,,167658.854,0
Bangladesh,Confirmed,25289802,1078244,2021-06-01,,,167658.854,0
Bangladesh,Confirmed,33434499,8144697,2021-07-01,,,167658.854,0
Bangladesh,Confirmed,43755097,10320598,2021-08-01,,,167658.854,0
Bangladesh,Confirmed,46037544,2282447,2021-09-01,,,167658.854,0
Bangladesh,Confirmed,48497087,2459543,2021-10-01,,,167658.854,0
Bangladesh,Confirmed,47188180,-1308907,2021-11-01,,,167658.854,0
Bangladesh,Confirmed,48996978,1808798,2021-12-01,,,167658.854,0
Bangladesh,Confirmed,51134257,2137279,2022-01-01,,,169384.897,0
Bangladesh,Confirmed,53273548,2139291,2022-02-01,,,169384.897,0
Bangladesh,Confirmed,60431477,7157929,2022-03-01,,,169384.897,0
Bangladesh,Confirmed,58567309,-1864168,2022-04-01,,,169384.897,0
Bangladesh,Confirmed,60544928,1977619,2022-05-01,,,169384.897,0
Bangladesh,Confirmed,58738849,-1806079,2022-06-01,,,169384.897,0
Bangladesh,Confirmed,61813461,3074612,2022-07-01,,,169384.897,0
Bangladesh,Confirmed,62280992,467531,2022-08-01,,,169384.897,0
Bangladesh,Confirmed,60522629,-1758363,2022-09-01,,,169384.897,0
Bangladesh,Confirmed,62984407,2461778,2022-10-01,,,169384.897,0
Bangladesh,Confirmed,61085141,-1899266,2022-11-01,,,169384.897,0
Bangladesh,Confirmed,63143140,2057999,2022-12-01,,,169384.897,0
Bangladesh,Confirmed,63158229,15089,2023-01-01,,,171466.99,0
Bangladesh,Confirmed,57055401,-6102828,2023-02-01,,,171466.99,0
Bangladesh,Confirmed,18340545,-38714856,2023-03-01,,,171466.99,0
Barbados,Confirmed,0,0,2020-01-01,,,281.698,0
Barbados,Confirmed,0,0,2020-02-01,,,281.698,0
Barbados,Confirmed,255,255,2020-03-01,,,281.698,0
Barbados,Confirmed,2071,1816,2020-04-01,,,281.698,0
Barbados,Confirmed,2697,626,2020-05-01,,,281.698,0
Barbados,Confirmed,2860,163,2020-06-01,,,281.698,0
Barbados,Confirmed,3209,349,2020-07-01,,,281.698,0
Barbados,Confirmed,4654,1445,2020-08-01,,,281.698,0
Barbados,Confirmed,5515,861,2020-09-01,,,281.698,0
Barbados,Confirmed,6692,1177,2020-10-01,,,281.698,0
Barbados,Confirmed,7563,871,2020-11-01,,,281.698,0
Barbados,Confirmed,9713,2150,2020-12-01,,,281.698,0
Barbados,Confirmed,32342,22629,2021-01-01,,,282.147,0
Barbados,Confirmed,63279,30937,2021-02-01,,,282.147,0
Barbados,Confirmed,106483,43204,2021-03-01,,,282.147,0
Barbados,Confirmed,112693,6210,2021-04-01,,,282.147,0
Barbados,Confirmed,122770,10077,2021-05-01,,,282.147,0
Barbados,Confirmed,121317,-1453,2021-06-01,,,282.147,0
Barbados,Confirmed,131162,9845,2021-07-01,,,282.147,0
Barbados,Confirmed,142637,11475,2021-08-01,,,282.147,0
Barbados,Confirmed,191196,48559,2021-09-01,,,282.147,0
Barbados,Confirmed,398792,207596,2021-10-01,,,282.147,0
Barbados,Confirmed,666634,267842,2021-11-01,,,282.147,0
Barbados,Confirmed,836400,169766,2021-12-01,,,282.147,0
Barbados,Confirmed,1109422,273022,2022-01-01,,,282.318,0
Barbados,Confirmed,1439948,330526,2022-02-01,,,282.318,0
Barbados,Confirmed,1776050,336102,2022-03-01,,,282.318,0
Barbados,Confirmed,1930457,154407,2022-04-01,,,282.318,0
Barbados,Confirmed,2367980,437523,2022-05-01,,,282.318,0
Barbados,Confirmed,2477533,109553,2022-06-01,,,282.318,0
Barbados,Confirmed,2721814,244281,2022-07-01,,,282.318,0
Barbados,Confirmed,3028008,306194,2022-08-01,,,282.318,0
Barbados,Confirmed,3060750,32742,2022-09-01,,,282.318,0
Barbados,Confirmed,3187040,126290,2022-10-01,,,282.318,0
Barbados,Confirmed,3108397,-78643,2022-11-01,,,282.318,0
Barbados,Confirmed,3248070,139673,2022-12-01,,,282.318,0
Barbados,Confirmed,3281951,33881,2023-01-01,,,282.336,0
Barbados,Confirmed,2980178,-301773,2023-02-01,,,282.336,0
Barbados,Confirmed,959958,-2020220,2023-03-01,,,282.336,0
Belarus,Confirmed,0,0,2020-01-01,,,9350.944,0
Belarus,Confirmed,2,2,2020-02-01,,,9350.944,0
Belarus,Confirmed,1465,1463,2020-03-01,,,9350.944,0
Belarus,Confirmed,150554,149089,2020-04-01,,,9350.944,0
Belarus,Confirmed,888892,738338,2020-05-01,,,9350.944,0
Belarus,Confirmed,1626878,737986,2020-06-01,,,9350.944,0
Belarus,Confirmed,2029325,402447,2020-07-01,,,9350.944,0
Belarus,Confirmed,2159686,130361,2020-08-01,,,9350.944,0
Belarus,Confirmed,2246305,86619,2020-09-01,,,9350.944,0
Belarus,Confirmed,2701983,455678,2020-10-01,,,9350.944,0
Belarus,Confirmed,3481029,779046,2020-11-01,,,9350.944,0
Belarus,Confirmed,5144839,1663810,2020-12-01,,,9350.944,0
Belarus,Confirmed,6908021,1763182,2021-01-01,,,9251.365,0
Belarus,Confirmed,7520716,612695,2021-02-01,,,9251.365,0
Belarus,Confirmed,9451715,1930999,2021-03-01,,,9251.365,0
Belarus,Confirmed,10229519,777804,2021-04-01,,,9251.365,0
Belarus,Confirmed,11683891,1454372,2021-05-01,,,9251.365,0
Belarus,Confirmed,12206318,522427,2021-06-01,,,9251.365,0
Belarus,Confirmed,13396842,1190524,2021-07-01,,,9251.365,0
Belarus,Confirmed,14349120,952278,2021-08-01,,,9251.365,0
Belarus,Confirmed,15302106,952986,2021-09-01,,,9251.365,0
Belarus,Confirmed,17669576,2367470,2021-10-01,,,9251.365,0
Belarus,Confirmed,18886439,1216863,2021-11-01,,,9251.365,0
Belarus,Confirmed,21056829,2170390,2021-12-01,,,9251.365,0
Belarus,Confirmed,22254939,1198110,2022-01-01,,,9173.237,0
Belarus,Confirmed,23454346,1199407,2022-02-01,,,9173.237,0
Belarus,Confirmed,29270231,5815885,2022-03-01,,,9173.237,0
Belarus,Confirmed,29183466,-86765,2022-04-01,,,9173.237,0
Belarus,Confirmed,30457411,1273945,2022-05-01,,,9173.237,0
Belarus,Confirmed,29486010,-971401,2022-06-01,,,9173.237,0
Belarus,Confirmed,30770467,1284457,2022-07-01,,,9173.237,0
Belarus,Confirmed,30815147,44680,2022-08-01,,,9173.237,0
Belarus,Confirmed,29821110,-994037,2022-09-01,,,9173.237,0
Belarus,Confirmed,30815147,994037,2022-10-01,,,9173.237,0
Belarus,Confirmed,29821110,-994037,2022-11-01,,,9173.237,0
Belarus,Confirmed,30815147,994037,2022-12-01,,,9173.237,0
Belarus,Confirmed,30815147,0,2023-01-01,,,9115.68,0
Belarus,Confirmed,27833036,-2982111,2023-02-01,,,9115.68,0
Belarus,Confirmed,8946333,-18886703,2023-03-01,,,9115.68,0
Belgium,Confirmed,0,0,2020-01-01,,,11540.107,0
Belgium,Confirmed,26,26,2020-02-01,,,11540.107,0
Belgium,Confirmed,89009,88983,2020-03-01,,,11540.107,0
Belgium,Confirmed,993613,904604,2020-04-01,,,11540.107,0
Belgium,Confirmed,1688377,694764,2020-05-01,,,11540.107,0
Belgium,Confirmed,1801706,113329,2020-06-01,,,11540.107,0
Belgium,Confirmed,1979139,177433,2020-07-01,,,11540.107,0
Belgium,Confirmed,2409779,430640,2020-08-01,,,11540.107,0
Belgium,Confirmed,2955815,546036,2020-09-01,,,11540.107,0
Belgium,Confirmed,7060830,4105015,2020-10-01,,,11540.107,0
Belgium,Confirmed,15807456,8746626,2020-11-01,,,11540.107,0
Belgium,Confirmed,19046283,3238827,2020-12-01,,,11540.107,0
Belgium,Confirmed,20983559,1937276,2021-01-01,,,11570.844,0
Belgium,Confirmed,20733707,-249852,2021-02-01,,,11570.844,0
Belgium,Confirmed,25421637,4687930,2021-03-01,,,11570.844,0
Belgium,Confirmed,28207302,2785665,2021-04-01,,,11570.844,0
Belgium,Confirmed,31954849,3747547,2021-05-01,,,11570.844,0
Belgium,Confirmed,32292651,337802,2021-06-01,,,11570.844,0
Belgium,Confirmed,34201841,1909190,2021-07-01,,,11570.844,0
Belgium,Confirmed,35802514,1600673,2021-08-01,,,11570.844,0
Belgium,Confirmed,36463705,661191,2021-09-01,,,11570.844,0
Belgium,Confirmed,40032128,3568423,2021-10-01,,,11570.844,0
Belgium,Confirmed,46113229,6081101,2021-11-01,,,11570.844,0
Belgium,Confirmed,60896408,14783179,2021-12-01,,,11570.844,0
Belgium,Confirmed,78392928,17496520,2022-01-01,,,11641.82,0
Belgium,Confirmed,95970582,17577654,2022-02-01,,,11641.82,0
Belgium,Confirmed,114254239,18283657,2022-03-01,,,11641.82,0
Belgium,Confirmed,118874918,4620679,2022-04-01,,,11641.82,0
Belgium,Confirmed,127650946,8776028,2022-05-01,,,11641.82,0
Belgium,Confirmed,125600635,-2050311,2022-06-01,,,11641.82,0
Belgium,Confirmed,134565543,8964908,2022-07-01,,,11641.82,0
Belgium,Confirmed,138173002,3607459,2022-08-01,,,11641.82,0
Belgium,Confirmed,135314023,-2858979,2022-09-01,,,11641.82,0
Belgium,Confirmed,142162499,6848476,2022-10-01,,,11641.82,0
Belgium,Confirmed,138755967,-3406532,2022-11-01,,,11641.82,0
Belgium,Confirmed,144349597,5593630,2022-12-01,,,11641.82,0
Belgium,Confirmed,145223142,873545,2023-01-01,,,11712.893,0
Belgium,Confirmed,131722480,-13500662,2023-02-01,,,11712.893,0
Belgium,Confirmed,42551585,-89170895,2023-03-01,,,11712.893,0
Belize,Confirmed,0,0,2020-01-01,,,390.812,0
Belize,Confirmed,0,0,2020-02-01,,,390.812,0
Belize,Confirmed,18,18,2020-03-01,,,390.812,0
Belize,Confirmed,411,393,2020-04-01,,,390.812,0
Belize,Confirmed,558,147,2020-05-01,,,390.812,0
Belize,Confirmed,633,75,2020-06-01,,,390.812,0
Belize,Confirmed,1208,575,2020-07-01,,,390.812,0
Belize,Confirmed,13861,12653,2020-08-01,,,390.812,0
Belize,Confirmed,45432,31571,2020-09-01,,,390.812,0
Belize,Confirmed,84329,38897,2020-10-01,,,390.812,0
Belize,Confirmed,142741,58412,2020-11-01,,,390.812,0
Belize,Confirmed,285706,142965,2020-12-01,,,390.812,0
Belize,Confirmed,355291,69585,2021-01-01,,,395.346,0
Belize,Confirmed,340198,-15093,2021-02-01,,,395.346,0
Belize,Confirmed,383735,43537,2021-03-01,,,395.346,0
Belize,Confirmed,376175,-7560,2021-04-01,,,395.346,0
Belize,Confirmed,394656,18481,2021-05-01,,,395.346,0
Belize,Confirmed,389860,-4796,2021-06-01,,,395.346,0
Belize,Confirmed,424629,34769,2021-07-01,,,395.346,0
Belize,Confirmed,468078,43449,2021-08-01,,,395.346,0
Belize,Confirmed,548929,80851,2021-09-01,,,395.346,0
Belize,Confirmed,741030,192101,2021-10-01,,,395.346,0
Belize,Confirmed,870268,129238,2021-11-01,,,395.346,0
Belize,Confirmed,968822,98554,2021-12-01,,,395.346,0
Belize,Confirmed,1293751,324929,2022-01-01,,,402.733,0
Belize,Confirmed,1545860,252109,2022-02-01,,,402.733,0
Belize,Confirmed,1769338,223478,2022-03-01,,,402.733,0
Belize,Confirmed,1721025,-48313,2022-04-01,,,402.733,0
Belize,Confirmed,1804129,83104,2022-05-01,,,402.733,0
Belize,Confirmed,1846996,42867,2022-06-01,,,402.733,0
Belize,Confirmed,2039745,192749,2022-07-01,,,402.733,0
Belize,Confirmed,2101042,61297,2022-08-01,,,402.733,0
Belize,Confirmed,2058299,-42743,2022-09-01,,,402.733,0
Belize,Confirmed,2136230,77931,2022-10-01,,,402.733,0
Belize,Confirmed,2069666,-66564,2022-11-01,,,402.733,0
Belize,Confirmed,2152773,83107,2022-12-01,,,402.733,0
Belize,Confirmed,2182809,30036,2023-01-01,,,411.106,0
Belize,Confirmed,1979883,-202926,2023-02-01,,,411.106,0
Belize,Confirmed,636813,-1343070,2023-03-01,,,411.106,0
Benin,Confirmed,0,0,2020-01-01,,,13070.169,0
Benin,Confirmed,0,0,2020-02-01,,,13070.169,0
Benin,Confirmed,68,68,2020-03-01,,,13070.169,0
Benin,Confirmed,1178,1110,2020-04-01,,,13070.169,0
Benin,Confirmed,6566,5388,2020-05-01,,,13070.169,0
Benin,Confirmed,17757,11191,2020-06-01,,,13070.169,0
Benin,Confirmed,46022,28265,2020-07-01,,,13070.169,0
Benin,Confirmed,62855,16833,2020-08-01,,,13070.169,0
Benin,Confirmed,68013,5158,2020-09-01,,,13070.169,0
Benin,Confirmed,76944,8931,2020-10-01,,,13070.169,0
Benin,Confirmed,85621,8677,2020-11-01,,,13070.169,0
Benin,Confirmed,97112,11491,2020-12-01,,,13070.169,0
Benin,Confirmed,107836,10724,2021-01-01,,,13413.417,0
Benin,Confirmed,133911,26075,2021-02-01,,,13413.417,0
Benin,Confirmed,203298,69387,2021-03-01,,,13413.417,0
Benin,Confirmed,227170,23872,2021-04-01,,,13413.417,0
Benin,Confirmed,247227,20057,2021-05-01,,,13413.417,0
Benin,Confirmed,243854,-3373,2021-06-01,,,13413.417,0
Benin,Confirmed,256255,12401,2021-07-01,,,13413.417,0
Benin,Confirmed,316592,60337,2021-08-01,,,13413.417,0
Benin,Confirmed,611240,294648,2021-09-01,,,13413.417,0
Benin,Confirmed,757616,146376,2021-10-01,,,13413.417,0
Benin,Confirmed,744816,-12800,2021-11-01,,,13413.417,0
Benin,Confirmed,771985,27169,2021-12-01,,,13413.417,0
Benin,Confirmed,804096,32111,2022-01-01,,,13759.501,0
Benin,Confirmed,743063,-61033,2022-02-01,,,13759.501,0
Benin,Confirmed,829841,86778,2022-03-01,,,13759.501,0
Benin,Confirmed,808560,-21281,2022-04-01,,,13759.501,0
Benin,Confirmed,835512,26952,2022-05-01,,,13759.501,0
Benin,Confirmed,811204,-24308,2022-06-01,,,13759.501,0
Benin,Confirmed,844546,33342,2022-07-01,,,13759.501,0
Benin,Confirmed,847318,2772,2022-08-01,,,13759.501,0
Benin,Confirmed,827216,-20102,2022-09-01,,,13759.501,0
Benin,Confirmed,860666,33450,2022-10-01,,,13759.501,0
Benin,Confirmed,836866,-23800,2022-11-01,,,13759.501,0
Benin,Confirmed,867412,30546,2022-12-01,,,13759.501,0
Benin,Confirmed,867554,142,2023-01-01,,,14111.034,0
Benin,Confirmed,783713,-83841,2023-02-01,,,14111.034,0
Benin,Confirmed,251937,-531776,2023-03-01,,,14111.034,0
Bhutan,Confirmed,0,0,2020-01-01,,,770.006,0
Bhutan,Confirmed,0,0,2020-02-01,,,770.006,0
Bhutan,Confirmed,46,46,2020-03-01,,,770.006,0
Bhutan,Confirmed,167,121,2020-04-01,,,770.006,0
Bhutan,Confirmed,561,394,2020-05-01,,,770.006,0
Bhutan,Confirmed,1897,1336,2020-06-01,,,770.006,0
Bhutan,Confirmed,2700,803,2020-07-01,,,770.006,0
Bhutan,Confirmed,4396,1696,2020-08-01,,,770.006,0
Bhutan,Confirmed,7485,3089,2020-09-01,,,770.006,0
Bhutan,Confirmed,9919,2434,2020-10-01,,,770.006,0
Bhutan,Confirmed,11234,1315,2020-11-01,,,770.006,0
Bhutan,Confirmed,15035,3801,2020-12-01,,,770.006,0
Bhutan,Confirmed,25294,10259,2021-01-01,,,775.442,0
Bhutan,Confirmed,24183,-1111,2021-02-01,,,775.442,0
